youtube_video_id,youtube_url,title_original,channel_name,language,topic,duration_seconds,availability,description_checked,description_characters,youtube_chapters_checked,chapter_count,captions_checked,caption_languages,contains_marketing_signal,professional_source_signal,evidence_score,preliminary_decision,decision_reason
y1_j_49as9s,https://www.youtube.com/watch?v=y1_j_49as9s,⚡Complete Guide to T-CLOCS Motorcycle Inspection Checklist for Ultimate Safety⚡,SIK Baggers,en,pre_ride,1334,public,True,3522,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,8,eligible_for_content_review,caption_tracks=157; professional_source_signal
DW0GVIvub44,https://www.youtube.com/watch?v=DW0GVIvub44,Motorcycle SAG Setup Guide: The Hidden Suspension Setting Every Rider Overlooks,Terra-Moto,en,suspension,713,public,True,1295,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-GB|en-US|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,6,eligible_for_content_review,caption_tracks=159
C7m__YaaUlg,https://www.youtube.com/watch?v=C7m__YaaUlg,"When to Oil, Clean, Adjust & Replace Your Motorcycle chain | TwistedThrottle.com",TwistedThrottle.com,en,maintenance,238,public,True,1123,True,4,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=4; caption_tracks=157; marketing_signal_present
ZCCxERsvQdw,https://www.youtube.com/watch?v=ZCCxERsvQdw,12 DEADLY Motorcycle Packing Mistakes You're Making,Two-Wheel Truth,en,luggage,1140,public,True,1260,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,8,eligible_for_content_review,caption_tracks=157; professional_source_signal
kZrKbYSTiv0,https://www.youtube.com/watch?v=kZrKbYSTiv0,The TRUTH About Riding Motorcycles in the Rain,Yammie Noob,en,rain,709,public,True,2354,True,10,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,8,eligible_for_content_review,youtube_chapters=10; caption_tracks=157
ldOUovP0Iyk,https://www.youtube.com/watch?v=ldOUovP0Iyk,Everything You NEED TO KNOW About Motorcycle Pants,Yammie Noob,en,protective_gear,536,public,True,2849,True,4,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=4; caption_tracks=157; marketing_signal_present
wrklB5UMWOU,https://www.youtube.com/watch?v=wrklB5UMWOU,How to pop up the front wheel. The secret to riding confidently offroad.,Adam Riemann,en,mud,691,public,True,1095,True,5,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=5; caption_tracks=157; marketing_signal_present
JgcBkvlE6lo,https://www.youtube.com/watch?v=JgcBkvlE6lo,Should you brake while turning? Motorcycle riding tips,Bennetts BikeSocial,en,passenger,248,public,True,416,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,8,eligible_for_content_review,caption_tracks=157; professional_source_signal
3cPj4-gVXD4,https://www.youtube.com/watch?v=3cPj4-gVXD4,Blind Wet Downhill Corners? Here's How to Nail Them,CanyonChasers,en,road_hills,469,public,True,3273,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-US|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,6,eligible_for_content_review,caption_tracks=158; professional_source_signal; marketing_signal_present
5S4fHLYnjgM,https://www.youtube.com/watch?v=5S4fHLYnjgM,Hand Position When Sitting And Standing| Adventure Motorcycle Riding Tip,SoCal Off-Road School,en,offroad_position,298,public,True,609,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,8,eligible_for_content_review,caption_tracks=157; professional_source_signal
JN8c-OWRPkY,https://www.youtube.com/watch?v=JN8c-OWRPkY,MOD 1 Test – What the Examiner Wants: Hazard Avoidance,1st Gear Motorcycle Training School,en,swerving,268,public,True,478,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,8,eligible_for_content_review,caption_tracks=157; professional_source_signal
qwK6pdXY7rw,https://www.youtube.com/watch?v=qwK6pdXY7rw,Adventure Motorcycles: River Crossing with a Wipe-Out,Boundless Backcountry,en,water_crossing,162,public,True,2358,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,6,eligible_for_content_review,caption_tracks=157; professional_source_signal; marketing_signal_present
OFWtuGVuA2I,https://www.youtube.com/watch?v=OFWtuGVuA2I,Perfectly set up your adventure bike | MiniTip Monday,Brake Magazine,en,ergonomics,824,public,True,747,True,13,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=13; caption_tracks=157; marketing_signal_present
0Ho6mmYaMeg,https://www.youtube.com/watch?v=0Ho6mmYaMeg,Adventure Motorcycle Off-Road Myths That Are Getting Riders Hurt,Bret Tkacs ADV,en,tires,952,public,True,2360,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,4,eligible_for_content_review,caption_tracks=157; marketing_signal_present
w3dEDoxZ-G4,https://www.youtube.com/watch?v=w3dEDoxZ-G4,How to ride ruts training (Drill: grinding),Bret Tkacs ADV,en,ruts,408,public,True,430,True,6,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=6; caption_tracks=157; marketing_signal_present
HlZvuK_3kPQ,https://www.youtube.com/watch?v=HlZvuK_3kPQ,5 Motorcycle Pre-Ride Checks You Need to Do!,DanDanTheFireman,en,pre_ride,231,public,True,4867,True,6,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,8,eligible_for_content_review,youtube_chapters=6; caption_tracks=157; professional_source_signal; marketing_signal_present
bQws3UL3lSc,https://www.youtube.com/watch?v=bQws3UL3lSc,5 Motorcycle Road Hazards You Need To Watch Out For,DanDanTheFireman,en,road_position,542,public,True,4959,True,7,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|live_chat|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,8,eligible_for_content_review,youtube_chapters=7; caption_tracks=158; professional_source_signal; marketing_signal_present
TFInRYIUqsw,https://www.youtube.com/watch?v=TFInRYIUqsw,My Approach to ADV Riding Gear Has COMPLETELY Changed,Dork in the Road,en,protective_gear,867,public,True,4031,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,4,eligible_for_content_review,caption_tracks=157; marketing_signal_present
2HTa9iHvI6U,https://www.youtube.com/watch?v=2HTa9iHvI6U,5 TIPS FOR COMFORT ON A LONG MOTORCYCLE TRIP,FTA Adventures,en,fatigue,280,public,True,2095,True,6,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,8,eligible_for_content_review,youtube_chapters=6; caption_tracks=157; professional_source_signal; marketing_signal_present
AIVWgEEmrds,https://www.youtube.com/watch?v=AIVWgEEmrds,"Rider ""Passenger"" Safe Motorcycle Riding (Web Series)",First Looks,en,passenger,92,public,True,104,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,4,eligible_for_content_review,caption_tracks=157
HiOGAYOXN8U,https://www.youtube.com/watch?v=HiOGAYOXN8U,5 Life-Saving Habits for Motorcycle Riders,FortNine,en,night,633,public,True,858,True,3,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,8,eligible_for_content_review,youtube_chapters=3; caption_tracks=157; professional_source_signal; marketing_signal_present
kInjwfYnVYU,https://www.youtube.com/watch?v=kInjwfYnVYU,Google Maps vs GPX: What Actually Works for Motorcycle Trips?,Great Motorcycle Roads,en,navigation,670,public,True,2976,True,5,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=5; caption_tracks=157; marketing_signal_present
bYhY-nzJnqY,https://www.youtube.com/watch?v=bYhY-nzJnqY,Proper Hard Enduro Downhill Technique. How to Conquer Steep Downhill Descents.,IRC Tire USA Moto,en,descent,244,public,True,65,True,5,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,7,eligible_for_content_review,youtube_chapters=5; caption_tracks=157
