id,youtube_video_id,youtube_url,original_or_new,language,channel_name,source_type,metadata_checked,description_checked,youtube_chapters_checked,captions_checked,transcript_checked,visual_review_performed,visual_timestamp_ranges,embed_checked,evidence_types,classification_confidence_before,classification_confidence_after,fields_reviewed,fields_changed,chapter_result,decision,decision_reason_he,review_notes_he,reviewed_at
yt-PtRYyP96HHA,PtRYyP96HHA,https://www.youtube.com/watch?v=PtRYyP96HHA,original,en,Lets Ride Bikes,experienced_rider,True,True,True,False,False,False,,True,description;chapters,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=2,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-U64nD-GHkik,U64nD-GHkik,https://www.youtube.com/watch?v=U64nD-GHkik,original,en,RevZilla,training_channel,True,True,True,False,False,False,,True,description;chapters,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=3,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-glxMLJ1A6rk,glxMLJ1A6rk,https://www.youtube.com/watch?v=glxMLJ1A6rk,original,en,Stay Upright Rider Training,riding_school,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-PLH1U7SnnZA,PLH1U7SnnZA,https://www.youtube.com/watch?v=PLH1U7SnnZA,original,en,Herndon Police Department,professional_instructor,True,True,True,True,True,False,,True,description;transcript,medium,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-d89y0c0SP94,d89y0c0SP94,https://www.youtube.com/watch?v=d89y0c0SP94,original,ja,JAF Channel,community_educator,True,True,True,False,False,False,,True,description,high,removed,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,record_removed,removed_generic=0,replace,שפת המקור יפנית ואינה מותרת ב־Release 1.0.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-2MxS9AmtyDA,2MxS9AmtyDA,https://www.youtube.com/watch?v=2MxS9AmtyDA,original,ja,JAF Channel,community_educator,True,True,True,False,False,False,,True,description,high,removed,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,record_removed,removed_generic=0,replace,שפת המקור יפנית ואינה מותרת ב־Release 1.0.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-HxJPOQ_4L18,HxJPOQ_4L18,https://www.youtube.com/watch?v=HxJPOQ_4L18,original,en,Joe Goe Motorcycle Adventures,experienced_rider,True,True,True,True,True,False,,True,description;transcript,medium,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-SQhttXPPOsU,SQhttXPPOsU,https://www.youtube.com/watch?v=SQhttXPPOsU,original,en,Stay Upright Rider Training,riding_school,True,True,True,False,False,False,,True,description;chapters,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=1,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-PCrh2Jp0w_8,PCrh2Jp0w_8,https://www.youtube.com/watch?v=PCrh2Jp0w_8,original,en,AyseRides,community_educator,True,True,True,False,False,False,,True,description;chapters,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=1,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-aAybwTYH8YY,aAybwTYH8YY,https://www.youtube.com/watch?v=aAybwTYH8YY,original,en,Stay Upright Rider Training,riding_school,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=2,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-VFZoZLMZGqQ,VFZoZLMZGqQ,https://www.youtube.com/watch?v=VFZoZLMZGqQ,original,en,CanyonChasers,professional_instructor,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-nIBaSEVtkoM,nIBaSEVtkoM,https://www.youtube.com/watch?v=nIBaSEVtkoM,original,en,Sandman Rides,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=1,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-rntIL0OFaBE,rntIL0OFaBE,https://www.youtube.com/watch?v=rntIL0OFaBE,original,en,Living Off The Slab,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=1,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-HGU8gAIq9ME,HGU8gAIq9ME,https://www.youtube.com/watch?v=HGU8gAIq9ME,original,en,Road Safety Commission,community_educator,True,True,True,False,False,True,00:35-00:40,True,description;visual_review,medium,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-iAtMCkCzmOE,iAtMCkCzmOE,https://www.youtube.com/watch?v=iAtMCkCzmOE,original,en,RevZilla,training_channel,True,True,True,False,False,False,,True,description;chapters,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=1,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-wSHXslQGg9A,wSHXslQGg9A,https://www.youtube.com/watch?v=wSHXslQGg9A,original,en,DanDanTheFireman,training_channel,True,True,True,False,False,False,,True,description;chapters,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-LWeMd7FBctk,LWeMd7FBctk,https://www.youtube.com/watch?v=LWeMd7FBctk,original,en,Gray Beard Biker,community_educator,True,True,True,False,False,False,,True,description;chapters,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification,removed_generic=1,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
